row,item,version,letter,sentence,sentence_spr,qm0,im_jahr,year,perfect,pp,det_nom,objnp,qm1,fact,qm2,verb,comma,qm3,spillover_verb,name,real_name,wrong_name,name_match,spillover_pp,full_sentence,condition,list,life_status,yes_F,yes_J,life_mismatch,fact_mismatch,type,created,occupation,file_name,year_time,fact_time,year_fact,Asterisk
765,28,12,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Elvis Presley,post-task,post-task,life mismatch,post-task,post-task,life mismatch,1,dead,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
766,28,21,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Scarlett Johansson,post-task,post-task,real,post-task,post-task,real,1,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
767,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,1,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
768,28,12,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Joan Fontaine,post-task,post-task,life mismatch,post-task,post-task,life mismatch,2,alive,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
769,28,21,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Scarlett Johansson,post-task,post-task,real,post-task,post-task,real,2,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
770,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,2,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
771,28,12,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Bruno Mars,post-task,post-task,life mismatch,post-task,post-task,life mismatch,3,dead,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
772,28,21,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Scarlett Johansson,post-task,post-task,real,post-task,post-task,real,3,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
773,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,3,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
774,28,12,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Bob Dylan,post-task,post-task,life mismatch,post-task,post-task,life mismatch,4,alive,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
775,28,21,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Scarlett Johansson,post-task,post-task,real,post-task,post-task,real,4,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
776,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,4,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
777,28,12,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Emmanuel Macron,post-task,post-task,life mismatch,post-task,post-task,life mismatch,5,dead,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
778,28,21,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Scarlett Johansson,post-task,post-task,real,post-task,post-task,real,5,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
779,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,5,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
780,28,12,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Franklin D. Roosevelt,post-task,post-task,life mismatch,post-task,post-task,life mismatch,6,alive,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
781,28,21,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Scarlett Johansson,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
782,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
783,28,12,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Lionel Messi,post-task,post-task,life mismatch,post-task,post-task,life mismatch,7,dead,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
784,28,21,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Scarlett Johansson,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
785,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
786,28,12,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Serena Williams,post-task,post-task,life mismatch,post-task,post-task,life mismatch,8,alive,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
787,28,21,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Scarlett Johansson,post-task,post-task,real,post-task,post-task,real,8,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
788,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,8,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
789,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Michael Jackson,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,1,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
790,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Namika,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,2,dead,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
791,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Elon Musk,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,3,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
792,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Niki Lauda,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,4,dead,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
793,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Carly Rae Jepsen,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,5,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
794,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,John Wayne,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,6,dead,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
795,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Martin Luther King,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,7,dead,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
796,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Malala Yousafzai,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,8,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
797,34,45,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Stefan Beck,post-task,post-task,fake,post-task,post-task,fake,1,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
798,34,45,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Stefan Beck,post-task,post-task,fake,post-task,post-task,fake,2,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
799,34,45,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Stefan Beck,post-task,post-task,fake,post-task,post-task,fake,3,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
